ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2010-03-30,22958.475658241547,15764.605384412665,46347.68694362822,22958.475658241547,22958.475658241547,7750.867979491222,7750.867979491222,7750.867979491222,8263.268564216474,8263.268564216474,8263.268564216474,-512.4005847252536,-512.4005847252536,-512.4005847252536,0.0,0.0,0.0,30709.343637732767
2010-03-31,22955.048184441377,11975.834141520774,43918.09914588824,22955.048184441377,22955.048184441377,4804.048583825053,4804.048583825053,4804.048583825053,5364.46005890454,5364.46005890454,5364.46005890454,-560.4114750794871,-560.4114750794871,-560.4114750794871,0.0,0.0,0.0,27759.09676826643
2010-04-01,22951.62071064121,19328.057044803805,50876.13018558888,22951.62071064121,22951.62071064121,11892.289167124662,11892.289167124662,11892.289167124662,12589.557408813082,12589.557408813082,12589.557408813082,-697.2682416884178,-697.2682416884178,-697.2682416884178,0.0,0.0,0.0,34843.90987776587
2010-04-06,22934.483354423635,14466.76013548177,45619.79260815495,22934.483354423635,22934.483354423635,5772.391641252289,5772.391641252289,5772.391641252289,8263.268564237907,8263.268564237907,8263.268564237907,-2490.8769229856175,-2490.8769229856175,-2490.8769229856175,0.0,0.0,0.0,28706.874995675924
2010-04-07,22931.05588318012,9317.881695648692,40767.15145996704,22931.05588318012,22931.05588318012,2368.1032583987403,2368.1032583987403,2368.1032583987403,5364.460058880549,5364.460058880549,5364.460058880549,-2996.3568004818085,-2996.3568004818085,-2996.3568004818085,0.0,0.0,0.0,25299.15914157886
2010-04-08,22927.62841193661,16712.514070029814,47961.999307921076,22927.62841193661,22927.62841193661,9071.408388827585,9071.408388827585,9071.408388827585,12589.557408803472,12589.557408803472,12589.557408803472,-3518.1490199758846,-3518.1490199758846,-3518.1490199758846,0.0,0.0,0.0,31999.036800764196
2010-04-09,22924.200940693092,6974.721605151264,37727.22532500675,22924.200940693092,22924.200940693092,-477.18485000486,-477.18485000486,-477.18485000486,3563.24974676934,3563.24974676934,3563.24974676934,-4040.4345967742,-4040.4345967742,-4040.4345967742,0.0,0.0,0.0,22447.01609068823
2010-04-11,22917.345998206067,-3735.423261059076,26954.91100851642,22917.345998206067,22917.345998206067,-10973.772896125725,-10973.772896125725,-10973.772896125725,-5950.734482078839,-5950.734482078839,-5950.734482078839,-5023.038414046886,-5023.038414046886,-5023.038414046886,0.0,0.0,0.0,11943.573102080341
2010-04-12,22913.91852696255,8391.42841215979,39429.77141577822,22913.91852696255,22913.91852696255,184.41339063285474,184.41339063285474,184.41339063285474,5637.3360827844335,5637.3360827844335,5637.3360827844335,-5452.922692151579,-5452.922692151579,-5452.922692151579,0.0,0.0,0.0,23098.331917595402
2010-04-13,22910.491055719034,10450.02530101481,40240.54371685278,22910.491055719034,22910.491055719034,2439.954266129088,2439.954266129088,2439.954266129088,8263.268564204958,8263.268564204958,8263.268564204958,-5823.314298075871,-5823.314298075871,-5823.314298075871,0.0,0.0,0.0,25350.44532184812
2010-04-14,22907.06358447552,7188.204470545264,36606.917679000886,22907.06358447552,22907.06358447552,-757.7580900565091,-757.7580900565091,-757.7580900565091,5364.4600589175,5364.4600589175,5364.4600589175,-6122.218148974009,-6122.218148974009,-6122.218148974009,0.0,0.0,0.0,22149.30549441901
2010-04-15,22903.636113232005,13656.755512223022,44192.77539583695,22903.636113232005,22903.636113232005,6249.959013571374,6249.959013571374,6249.959013571374,12589.557408796009,12589.557408796009,12589.557408796009,-6339.598395224633,-6339.598395224633,-6339.598395224633,0.0,0.0,0.0,29153.59512680338
2010-04-16,22900.20864198849,3076.5017089054454,35860.206154428226,22900.20864198849,22900.20864198849,-2904.419790998673,-2904.419790998673,-2904.419790998673,3563.249746753649,3563.249746753649,3563.249746753649,-6467.669537752322,-6467.669537752322,-6467.669537752322,0.0,0.0,0.0,19995.78885098982
2010-04-18,22893.353699501462,-6125.280031440289,24606.008403970067,22893.353699501462,22893.353699501462,-12388.013022943094,-12388.013022943094,-12388.013022943094,-5950.734482169924,-5950.734482169924,-5950.734482169924,-6437.278540773169,-6437.278540773169,-6437.278540773169,0.0,0.0,0.0,10505.340676558368
2010-04-19,22889.926228257948,7117.696823676866,38583.64599407245,22889.926228257948,22889.926228257948,-638.8324832020302,-638.8324832020302,-638.8324832020302,5637.336082779526,5637.336082779526,5637.336082779526,-6276.168565981556,-6276.168565981556,-6276.168565981556,0.0,0.0,0.0,22251.093745055918
2010-04-20,22886.498757014433,8169.937712525552,40463.8165665114,22886.498757014433,22886.498757014433,2242.7360479170356,2242.7360479170356,2242.7360479170356,8263.268564226391,8263.268564226391,8263.268564226391,-6020.532516309356,-6020.532516309356,-6020.532516309356,0.0,0.0,0.0,25129.234804931468
2010-04-21,22883.07128577092,6833.096049021205,37445.30092608381,22883.07128577092,22883.07128577092,-311.2821344256971,-311.2821344256971,-311.2821344256971,5364.460058893506,5364.460058893506,5364.460058893506,-5675.742193319204,-5675.742193319204,-5675.742193319204,0.0,0.0,0.0,22571.789151345223
2010-04-22,22879.643814527404,13868.859158400686,45192.285078392124,22879.643814527404,22879.643814527404,7339.909360358262,7339.909360358262,7339.909360358262,12589.557408788543,12589.557408788543,12589.557408788543,-5249.64804843028,-5249.64804843028,-5249.64804843028,0.0,0.0,0.0,30219.553174885667
2010-04-23,22876.21634328389,7145.58719100642,36312.54318190431,22876.21634328389,22876.21634328389,-1189.1054693870012,-1189.1054693870012,-1189.1054693870012,3563.249746713092,3563.249746713092,3563.249746713092,-4752.3552161000935,-4752.3552161000935,-4752.3552161000935,0.0,0.0,0.0,21687.110873896887
2010-04-25,22869.36140079686,-1509.5742449576217,28252.87083848679,22869.36140079686,22869.36140079686,-9544.817621419164,-9544.817621419164,-9544.817621419164,-5950.73448216171,-5950.73448216171,-5950.73448216171,-3594.083139257454,-3594.083139257454,-3594.083139257454,0.0,0.0,0.0,13324.543779377696
2010-04-26,22865.933929553346,10471.164361765288,41119.22397679931,22865.933929553346,22865.933929553346,2675.6094192954247,2675.6094192954247,2675.6094192954247,5637.336082791438,5637.336082791438,5637.336082791438,-2961.7266634960124,-2961.7266634960124,-2961.7266634960124,0.0,0.0,0.0,25541.543348848772
2010-04-27,22862.506458309832,12205.853380049992,43373.686573564795,22862.506458309832,22862.506458309832,5948.66390147931,5948.66390147931,5948.66390147931,8263.26856421126,8263.26856421126,8263.26856421126,-2314.6046627319483,-2314.6046627319483,-2314.6046627319483,0.0,0.0,0.0,28811.170359789143
2010-04-28,22859.07898706632,10488.983907131773,40197.82109249565,22859.07898706632,22859.07898706632,3695.638591409667,3695.638591409667,3695.638591409667,5364.460058930456,5364.460058930456,5364.460058930456,-1668.8214675207898,-1668.8214675207898,-1668.8214675207898,0.0,0.0,0.0,26554.71757847599
2010-04-29,22855.6515110094,19268.09205608424,49349.41087497821,22855.6515110094,22855.6515110094,11549.163863397902,11549.163863397902,11549.163863397902,12589.557408815146,12589.557408815146,12589.557408815146,-1040.3935454172442,-1040.3935454172442,-1040.3935454172442,0.0,0.0,0.0,34404.815374407306
2010-04-30,22852.224034952476,10570.58254666916,42146.16213887945,22852.224034952476,22852.224034952476,3118.44923726369,3118.44923726369,3118.44923726369,3563.249746756196,3563.249746756196,3563.249746756196,-444.80050949250636,-444.80050949250636,-444.80050949250636,0.0,0.0,0.0,25970.673272216165
2010-05-02,22845.369082838635,1892.767695841216,33774.90333214173,22845.369082838635,22845.369082838635,-5359.528723305901,-5359.528723305901,-5359.528723305901,-5950.73448213473,-5950.73448213473,-5950.73448213473,591.2057588288282,591.2057588288282,591.2057588288282,0.0,0.0,0.0,17485.840359532733
2010-05-04,22838.514130724794,17120.408469810285,47628.825908303275,22838.514130724794,22838.514130724794,9604.92400450273,9604.92400450273,9604.92400450273,8263.268564232694,8263.268564232694,8263.268564232694,1341.6554402700376,1341.6554402700376,1341.6554402700376,0.0,0.0,0.0,32443.438135227523
2010-05-05,22835.08665466787,13660.706433192223,44801.74017333987,22835.08665466787,22835.08665466787,6952.347017549235,6952.347017549235,6952.347017549235,5364.4600588866315,5364.4600588866315,5364.4600588866315,1587.886958662603,1587.886958662603,1587.886958662603,0.0,0.0,0.0,29787.433672217107
2010-05-06,22831.65917861095,20949.272243501266,52905.338376264175,22831.65917861095,22831.65917861095,14330.699877102577,14330.699877102577,14330.699877102577,12589.55740877147,12589.55740877147,12589.55740877147,1741.1424683311084,1741.1424683311084,1741.1424683311084,0.0,0.0,0.0,37162.359055713525
2010-05-07,22828.23170255403,12711.698692266189,42910.789380441696,22828.23170255403,22828.23170255403,5362.629664246707,5362.629664246707,5362.629664246707,3563.2497467405065,3563.2497467405065,3563.2497467405065,1799.3799175061997,1799.3799175061997,1799.3799175061997,0.0,0.0,0.0,28190.861366800735
2010-05-09,22821.376750440188,2872.6287005900876,31847.44792009091,22821.376750440188,22821.376750440188,-4315.091975609847,-4315.091975609847,-4315.091975609847,-5950.73448211713,-5950.73448211713,-5950.73448211713,1635.6425065072829,1635.6425065072829,1635.6425065072829,0.0,0.0,0.0,18506.28477483034
2010-05-10,22817.949274383263,15080.539628818678,45824.27510316036,22817.949274383263,22817.949274383263,7059.731421075544,7059.731421075544,7059.731421075544,5637.336082772945,5637.336082772945,5637.336082772945,1422.3953383025992,1422.3953383025992,1422.3953383025992,0.0,0.0,0.0,29877.680695458806
2010-05-11,22814.521798326343,16533.264689654075,46529.008954582896,22814.521798326343,22814.521798326343,9394.553532429,9394.553532429,9394.553532429,8263.268564236309,8263.268564236309,8263.268564236309,1131.2849681926914,1131.2849681926914,1131.2849681926914,0.0,0.0,0.0,32209.075330755342
2010-05-12,22811.094322269422,14118.912709886303,43977.75469539897,22811.094322269422,22811.094322269422,6136.6492520803995,6136.6492520803995,6136.6492520803995,5364.46005886264,5364.46005886264,5364.46005886264,772.189193217759,772.189193217759,772.189193217759,0.0,0.0,0.0,28947.74357434982
2010-05-13,22807.6668462125,20023.592182887915,50769.7297185454,22807.6668462125,22807.6668462125,12946.256251199691,12946.256251199691,12946.256251199691,12589.557408800218,12589.557408800218,12589.557408800218,356.69884239947396,356.69884239947396,356.69884239947396,0.0,0.0,0.0,35753.92309741219
2010-05-14,22804.23937015558,11340.731197473828,40974.33821141608,22804.23937015558,22804.23937015558,3461.01447349295,3461.01447349295,3461.01447349295,3563.2497467248168,3563.2497467248168,3563.2497467248168,-102.2352732318669,-102.2352732318669,-102.2352732318669,0.0,0.0,0.0,26265.25384364853
2010-05-16,22797.384418041736,75.80747307694601,30669.981801537648,22797.384418041736,22797.384418041736,-7044.928815085382,-7044.928815085382,-7044.928815085382,-5950.734482144494,-5950.734482144494,-5950.734482144494,-1094.1943329408862,-1094.1943329408862,-1094.1943329408862,0.0,0.0,0.0,15752.455602956354
2010-05-17,22793.956941984816,10635.369834274603,43503.699051733165,22793.956941984816,22793.956941984816,4039.1992723534445,4039.1992723534445,4039.1992723534445,5637.336082810353,5637.336082810353,5637.336082810353,-1598.136810456909,-1598.136810456909,-1598.136810456909,0.0,0.0,0.0,26833.15621433826
2010-05-18,22790.529465927895,13957.900385837747,44225.9248084013,22790.529465927895,22790.529465927895,6175.055903534255,6175.055903534255,6175.055903534255,8263.268564221176,8263.268564221176,8263.268564221176,-2088.2126606869206,-2088.2126606869206,-2088.2126606869206,0.0,0.0,0.0,28965.58536946215
2010-05-19,22787.101989870975,10130.108919541557,40915.014575192545,22787.101989870975,22787.101989870975,2813.631306828277,2813.631306828277,2813.631306828277,5364.460058919426,5364.460058919426,5364.460058919426,-2550.828752091149,-2550.828752091149,-2550.828752091149,0.0,0.0,0.0,25600.73329669925
2010-05-20,22783.67451381405,15993.997509557103,47875.7357992377,22783.67451381405,22783.67451381405,9616.061470694658,9616.061470694658,9616.061470694658,12589.557408792754,12589.557408792754,12589.557408792754,-2973.495938098094,-2973.495938098094,-2973.495938098094,0.0,0.0,0.0,32399.73598450871
2010-05-21,22780.247037757126,6641.474105018585,37463.5608440049,22780.247037757126,22780.247037757126,218.06611392854524,218.06611392854524,218.06611392854524,3563.249746743054,3563.249746743054,3563.249746743054,-3345.1836328145087,-3345.1836328145087,-3345.1836328145087,0.0,0.0,0.0,22998.31315168567
2010-05-23,22773.39207740731,-1653.3435527959098,27871.52686778508,22773.39207740731,22773.39207740731,-9851.322639781247,-9851.322639781247,-9851.322639781247,-5950.734482117512,-5950.734482117512,-5950.734482117512,-3900.5881576637335,-3900.5881576637335,-3900.5881576637335,0.0,0.0,0.0,12922.069437626062
2010-05-24,22769.9645972324,9376.07013534252,39015.9458753262,22769.9645972324,22769.9645972324,1565.30217431359,1565.30217431359,1565.30217431359,5637.33608279677,5637.33608279677,5637.33608279677,-4072.0339084831794,-4072.0339084831794,-4072.0339084831794,0.0,0.0,0.0,24335.26677154599
2010-05-25,22766.53711705749,10805.363015684574,41733.89346163175,22766.53711705749,22766.53711705749,4094.9930772065827,4094.9930772065827,4094.9930772065827,8263.268564206046,8263.268564206046,8263.268564206046,-4168.275486999462,-4168.275486999462,-4168.275486999462,0.0,0.0,0.0,26861.530194264073
2010-05-26,22763.109636882582,9145.686211748576,38748.719241315266,22763.109636882582,22763.109636882582,1175.443631230892,1175.443631230892,1175.443631230892,5364.460058875601,5364.460058875601,5364.460058875601,-4189.0164276447085,-4189.0164276447085,-4189.0164276447085,0.0,0.0,0.0,23938.553268113475
2010-05-27,22759.682156707673,16121.218153475216,46235.81149819975,22759.682156707673,22759.682156707673,8453.219544771453,8453.219544771453,8453.219544771453,12589.557408819357,12589.557408819357,12589.557408819357,-4136.337864047905,-4136.337864047905,-4136.337864047905,0.0,0.0,0.0,31212.901701479124
2010-05-28,22756.254676532764,6991.468015351231,38038.7973329599,22756.254676532764,22756.254676532764,-451.3623764046343,-451.3623764046343,-451.3623764046343,3563.249746752228,3563.249746752228,3563.249746752228,-4014.6121231568623,-4014.6121231568623,-4014.6121231568623,0.0,0.0,0.0,22304.89230012813
2010-05-30,22749.399716182947,-1847.732726869296,28575.50917771885,22749.399716182947,22749.399716182947,-9542.715172193764,-9542.715172193764,-9542.715172193764,-5950.734482109297,-5950.734482109297,-5950.734482109297,-3591.9806900844687,-3591.9806900844687,-3591.9806900844687,0.0,0.0,0.0,13206.684543989182
2010-06-01,22742.54475583313,13409.159155009282,43526.055835281346,22742.54475583313,22742.54475583313,5268.677797075049,5268.677797075049,5268.677797075049,8263.268564228409,8263.268564228409,8263.268564228409,-2994.590767153359,-2994.590767153359,-2994.590767153359,0.0,0.0,0.0,28011.222552908177
2010-06-02,22739.11727565822,9127.526410869961,39993.96814549052,22739.11727565822,22739.11727565822,2705.08190701944,2705.08190701944,2705.08190701944,5364.460058891996,5364.460058891996,5364.460058891996,-2659.378151872556,-2659.378151872556,-2659.378151872556,0.0,0.0,0.0,25444.19918267766
2010-06-03,22735.68979548331,17797.162070133894,48986.12713884349,22735.68979548331,22735.68979548331,10272.61599730917,10272.61599730917,10272.61599730917,12589.557408848104,12589.557408848104,12589.557408848104,-2316.9414115389345,-2316.9414115389345,-2316.9414115389345,0.0,0.0,0.0,33008.30579279248
2010-06-04,22732.262315308402,9385.955774509206,40862.96238274961,22732.262315308402,22732.262315308402,1582.7790268673045,1582.7790268673045,1582.7790268673045,3563.2497467116723,3563.2497467116723,3563.2497467116723,-1980.4707198443675,-1980.4707198443675,-1980.4707198443675,0.0,0.0,0.0,24315.041342175708
2010-06-06,22725.407354958585,-861.7842669496602,30539.50156734851,22725.407354958585,22725.407354958585,-7327.538262583742,-7327.538262583742,-7327.538262583742,-5950.734482136658,-5950.734482136658,-5950.734482136658,-1376.8037804470846,-1376.8037804470846,-1376.8037804470846,0.0,0.0,0.0,15397.869092374844
