StockCode,Description,TotalQuantity,TotalRevenue,TotalOrders,AveragePrice,ABC_Class,MovementCategory
84997C,BLUE 3 PIECE MINI DOTS CUTLERY SET,3820,13805.16,445,3.737155555555556,A,Fast Moving
84997D,CHILDRENS CUTLERY POLKADOT PINK,3528,13788.3,323,4.172576687116565,A,Fast Moving
21380,WOODEN HAPPY BIRTHDAY GARLAND,4877,13770.15,540,2.9560917431192664,A,Fast Moving
22606,WOODEN SKITTLES GARDEN SET,1022,13722.74,337,15.166911764705882,A,Medium Moving
35004C,SET OF 3 COLOURED  FLYING DUCKS,2851,13577.15,229,5.1460698689956335,A,Fast Moving
48111,DOORMAT 3 SMILEY CATS,2290,13552.78,326,7.597125382262997,A,Fast Moving
22940,FELTCRAFT CHRISTMAS FAIRY,3286,13462.18,547,4.30169946332737,A,Fast Moving
21217,RED SPOTTY ROUND CAKE TINS,1415,13458.25,418,9.837559808612438,A,Medium Moving
21169,YOU'RE CONFUSING ME METAL SIGN ,8642,13438.58,621,1.661563981042654,A,Fast Moving
47556B,TEA TIME TEA TOWELS ,5141,13363.35,408,2.942092457420925,A,Fast Moving
84050,PINK HEART SHAPE EGG FRYING PAN,9547,13316.63,557,1.6119148936170211,A,Fast Moving
22191,IVORY DINER WALL CLOCK,1629,13271.9,475,8.46265690376569,A,Medium Moving
22271,FELTCRAFT DOLL ROSIE,4744,13244.46,691,2.945558739255014,A,Fast Moving
79323P,PINK CHERRY LIGHTS,2234,13198.1,229,6.426086956521739,A,Fast Moving
22295,HEART FILIGREE DOVE LARGE,8159,13184.07,620,1.653956043956044,A,Fast Moving
22692,DOORMAT WELCOME TO OUR HOME,1935,13103.81,460,7.822369565217391,A,Fast Moving
21094,SET/6 RED SPOTTY PAPER PLATES,17752,13068.56,692,0.8274137931034483,A,Fast Moving
23200,JUMBO BAG PEARS,6729,13034.92,470,2.0720718816067656,A,Fast Moving
23108,SET OF 10 LED DOLLY LIGHTS,2192,12972.73,351,6.147840909090909,A,Fast Moving
23313,VINTAGE CHRISTMAS BUNTING,2748,12960.12,359,4.951311475409836,A,Fast Moving
23356,LOVE HOT WATER BOTTLE,2325,12954.75,449,5.891176470588236,A,Fast Moving
22236,CAKE STAND 3 TIER MAGIC GARDEN,1074,12951.9,391,12.607289002557543,A,Medium Moving
22730,ALARM CLOCK BAKELIKE IVORY,3451,12951.5,616,3.7518901453958,A,Fast Moving
21390,FILIGRIS HEART WITH BUTTERFLY,10622,12849.14,482,1.251943887775551,A,Fast Moving
22173,METAL 4 HOOK HANGER FRENCH CHATEAU,4538,12846.14,714,2.988861111111111,A,Fast Moving
35970,ZINC FOLKART SLEIGH BELLS,7851,12806.27,545,1.7138709677419353,A,Fast Moving
15044A,PINK PAPER PARASOL ,4894,12803.78,194,2.95659793814433,A,Fast Moving
22621,TRADITIONAL KNITTING NANCY,8365,12780.57,719,1.5821739130434782,A,Fast Moving
21704,BAG 250g SWIRLY MARBLES,16824,12750.54,464,0.8466808510638297,A,Fast Moving
22636,CHILDS BREAKFAST SET CIRCUS PARADE,1565,12716.38,460,8.418963282937366,A,Medium Moving
22352,LUNCH BOX WITH CUTLERY RETROSPOT ,5331,12669.04,645,2.54403400309119,A,Fast Moving
22946,WOODEN ADVENT CALENDAR CREAM,869,12588.45,208,16.29665071770335,A,Medium Moving
22952,60 CAKE CASES VINTAGE CHRISTMAS,25179,12556.77,801,0.5424455205811138,A,Fast Moving
22655,VINTAGE RED KITCHEN CABINET,75,12550.0,52,184.23076923076923,A,Slow Moving
C2,CARRIAGE,249,12546.0,248,50.516129032258064,A,Medium Moving
48116,DOORMAT MULTICOLOUR STRIPE,2273,12541.22,193,7.578549222797928,A,Fast Moving
48187,DOOR MAT NEW ENGLAND,1953,12520.95,423,7.125791962174941,A,Fast Moving
22150,3 STRIPEY MICE FELTCRAFT,6971,12515.65,717,1.9480354706684853,A,Fast Moving
21871,SAVE THE PLANET MUG,11099,12515.44,600,1.2988962108731466,A,Fast Moving
23301,GARDENERS KNEELING PAD KEEP CALM ,7722,12463.78,756,1.6639238845144355,A,Fast Moving
62018,SOMBRERO ,9548,12413.8,123,1.7906504065040652,A,Fast Moving
21259,VICTORIAN SEWING BOX SMALL ,2171,12409.96,553,5.924025270758123,A,Fast Moving
22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,3407,12407.83,621,3.749778481012658,A,Fast Moving
21672,WHITE SPOT RED CERAMIC DRAWER KNOB,10290,12354.22,625,1.2650866141732284,A,Fast Moving
48129,DOORMAT TOPIARY,2048,12345.7,300,7.785249169435216,A,Fast Moving
22766,PHOTO FRAME CORNICE,4246,12280.18,580,2.951934931506849,A,Fast Moving
22355,CHARLOTTE BAG SUKI DESIGN,15411,12268.65,957,0.84649377593361,A,Fast Moving
22627,MINT KITCHEN SCALES,1476,12219.99,558,8.458121645796064,A,Medium Moving
22303,COFFEE MUG APPLES DESIGN,5310,12179.95,480,2.5136798336798334,A,Fast Moving
75049L,LARGE CIRCULAR MIRROR MOBILE,13566,12173.5,230,1.11890756302521,A,Fast Moving
21912,VINTAGE SNAKES & LADDERS,3387,12157.97,615,3.785024311183145,A,Fast Moving
22485,SET OF 2 WOODEN MARKET CRATES,995,12146.25,341,12.634210526315789,A,Medium Moving
22776,SWEETHEART CAKESTAND 3 TIER,1292,12130.4,466,9.83175965665236,A,Medium Moving
22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,15376,12124.12,889,0.8435448577680525,A,Fast Moving
21669,BLUE STRIPE CERAMIC DRAWER KNOB,9897,12115.21,639,1.2873159509202454,A,Fast Moving
85014A,BLACK/BLUE DOTS RUFFLED UMBRELLA,2944,12089.2,283,5.8522807017543865,A,Fast Moving
85042,ANTIQUE LILY FAIRY LIGHTS,2668,12081.0,281,4.827192982456141,A,Fast Moving
20724,RED RETROSPOT CHARLOTTE BAG,15168,12034.8,908,0.8483025027203482,A,Fast Moving
23207,LUNCH BAG ALPHABET DESIGN,7533,11994.41,647,1.652969696969697,A,Fast Moving
21217,RED RETROSPOT ROUND CAKE TINS,1268,11983.6,350,9.867613636363636,A,Medium Moving
22366,DOORMAT AIRMAIL ,1943,11946.53,320,7.55490625,A,Fast Moving
22553,PLASTERS IN TIN SKULLS,7363,11913.75,905,1.6473941368078175,A,Fast Moving
21535,RED RETROSPOT SMALL MILK JUG,4943,11908.05,713,2.5351239669421486,A,Fast Moving
DOT,DOTCOM POSTAGE,16,11906.36,16,744.1475,A,Slow Moving
22846,BREAD BIN DINER STYLE RED ,771,11879.06,309,16.35275080906149,A,Medium Moving
21888,BINGO SET,3219,11877.45,626,3.7844745222929936,A,Fast Moving
15056P,EDWARDIAN PARASOL PINK,2436,11872.81,321,5.843975155279503,A,Fast Moving
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,9592,11818.65,814,1.2947439024390244,A,Fast Moving
84212,"ASSORTED FLOWER COLOUR ""LEIS""",24665,11759.77,258,0.6215830115830117,A,Fast Moving
22584,PACK OF 6 PANNETONE GIFT BOXES,4793,11725.48,498,2.546170634920635,A,Fast Moving
21955,DOORMAT UNION JACK GUNS AND ROSES,2078,11722.24,275,7.6985559566787005,A,Fast Moving
79323W, WHITE CHERRY LIGHTS,1986,11697.3,215,6.38287037037037,A,Fast Moving
20723,STRAWBERRY CHARLOTTE BAG,14542,11654.8,988,0.8501305220883534,A,Fast Moving
23077,DOUGHNUT LIP GLOSS ,9642,11615.7,308,1.241818181818182,A,Fast Moving
22654,DELUXE SEWING KIT ,2045,11611.27,440,5.995225225225226,A,Fast Moving
23174,REGENCY SUGAR BOWL GREEN,2954,11567.24,268,4.126641791044777,A,Fast Moving
21156,RETROSPOT CHILDRENS APRON,6437,11562.37,526,1.9600378787878785,A,Fast Moving
22464,HANGING METAL HEART LANTERN,7388,11530.56,645,1.6208231707317071,A,Fast Moving
22838,3 TIER CAKE TIN RED AND CREAM,844,11467.38,220,14.759272727272728,A,Medium Moving
21668,RED STRIPE CERAMIC DRAWER KNOB,9391,11446.75,614,1.2771014492753625,A,Fast Moving
22804,CANDLEHOLDER PINK HANGING HEART,4069,11400.75,521,2.9303207547169814,A,Fast Moving
22192,BLUE DINER WALL CLOCK,1373,11358.78,511,8.46060546875,A,Medium Moving
47567B,TEA TIME KITCHEN APRON,2128,11321.320000000002,320,5.889845679012346,A,Fast Moving
21080,SET/20 RED SPOTTY PAPER NAPKINS ,15165,11310.21,781,0.8353797468354429,A,Fast Moving
22207,FRYING PAN UNION FLAG,2858,11283.86,324,4.2833950617283945,A,Fast Moving
22365,DOORMAT RESPECTABLE HOUSE,1863,11282.69,244,7.567049180327869,A,Fast Moving
21080,SET/20 RED RETROSPOT PAPER NAPKINS ,14329,11229.27,890,0.839326710816777,A,Fast Moving
22646,CERAMIC STRAWBERRY CAKE MONEY BANK,8514,11187.26,697,1.4202824858757062,A,Fast Moving
22082,RIBBON REEL STRIPES DESIGN ,6878,11166.78,819,1.6613126491646777,A,Fast Moving
20969,RED FLORAL FELTCRAFT SHOULDER BAG,3090,11155.41,518,3.7783044315992296,A,Fast Moving
22623,BOX OF VINTAGE JIGSAW BLOCKS ,2195,11129.42,500,5.319840637450199,A,Fast Moving
22750,FELTCRAFT PRINCESS LOLA DOLL,3039,11094.51,597,3.7577242524916943,A,Fast Moving
21906,PHARMACIE FIRST AID TIN,1642,11093.9,311,6.721629392971246,A,Medium Moving
22088,PAPER BUNTING COLOURED LACE,4038,11086.9,478,2.904020618556701,A,Fast Moving
21485,RED SPOT HEART HOT WATER BOTTLE,2362,11031.1,410,4.884375,A,Fast Moving
21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,9171,11022.43,563,1.2676014109347442,A,Fast Moving
84987,SET OF 36 TEATIME PAPER DOILIES,7832,11012.88,642,1.4528018575851394,A,Fast Moving
22444,GROW YOUR OWN PLANT IN A CAN ,8960,10976.56,328,1.244224924012158,A,Fast Moving
22151,PLACE SETTING WHITE HEART,27085,10910.31,645,0.4238345864661653,A,Fast Moving
47599A,PINK PARTY BAGS,5878,10841.48,325,2.0658358662613985,A,Fast Moving
22301,COFFEE MUG CAT + BIRD DESIGN,4733,10831.29,466,2.5180982905982905,A,Fast Moving
22631,CIRCUS PARADE LUNCH BOX ,5871,10791.83,468,1.940675105485232,A,Fast Moving
72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,5681,10779.64,426,2.0678060046189377,A,Fast Moving
21671,RED SPOT CERAMIC DRAWER KNOB,8931,10762.47,568,1.2632224168126094,A,Fast Moving
84988,SET OF 72 PINK HEART PAPER DOILIES,7595,10729.4,618,1.457540192926045,A,Fast Moving
35400,WOODEN BOX ADVENT CALENDAR ,1239,10710.1,331,8.884477611940298,A,Medium Moving
47591D,PINK FAIRY CAKE CHILDRENS APRON,5839,10704.21,682,1.9555732946298985,A,Fast Moving
22667,RECIPE BOX RETROSPOT ,3841,10702.15,645,2.9243119266055047,A,Fast Moving
21260,FIRST AID TIN,3370,10675.6,442,3.239438202247191,A,Fast Moving
21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,2749,10667.05,363,4.186565934065935,A,Fast Moving
22950,36 DOILIES VINTAGE CHRISTMAS,7744,10590.4,299,1.44009900990099,A,Fast Moving
22649,STRAWBERRY FAIRY CAKE TEAPOT,2203,10577.95,410,4.91810551558753,A,Fast Moving
21937,STRAWBERRY   PICNIC BAG,3801,10572.95,499,2.929324055666004,A,Fast Moving
22616,PACK OF 12 LONDON TISSUES ,37084,10519.36,633,0.3112962962962963,A,Fast Moving
22417,PACK OF 60 SPACEBOY CAKE CASES,20867,10465.49,911,0.5471995708154507,A,Fast Moving
22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,2258,10432.08,286,4.924930555555556,A,Fast Moving
21210,SET OF 72 RETRO SPOT PAPER  DOILIES,7488,10423.2,449,1.4415555555555557,A,Fast Moving
21844,RED RETROSPOT MUG,3787,10415.65,297,2.9018394648829435,A,Fast Moving
22988,SOLDIERS EGG CUP ,9033,10415.22,349,1.2571104815864025,A,Fast Moving
21172,PARTY METAL SIGN ,7444,10392.72,804,1.459853658536585,A,Fast Moving
22637,PIGGY BANK RETROSPOT ,4278,10377.02,496,2.5312072434607646,A,Fast Moving
21868,POTTING SHED TEA MUG,8770,10353.86,719,1.2691862068965516,A,Fast Moving
48185,DOOR MAT FAIRY CAKE,1640,10347.72,316,7.063793103448275,A,Medium Moving
23209,LUNCH BAG VINTAGE DOILY ,6438,10347.66,538,1.6497814207650272,A,Fast Moving
21326,AGED GLASS SILVER T-LIGHT HOLDER,17004,10338.6,532,0.6413443830570903,A,Fast Moving
22580,ADVENT CALENDAR GINGHAM SACK,1785,10338.23,388,6.002442159383034,A,Medium Moving
23209,LUNCH BAG DOILEY PATTERN ,6477,10323.05,464,1.642291220556745,A,Fast Moving
22109,FULL ENGLISH BREAKFAST PLATE,2872,10321.92,389,3.754683544303797,A,Fast Moving
22768,FAMILY PHOTO FRAME CORNICE,1114,10310.19,320,9.90233644859813,A,Medium Moving
21907,I'M ON HOLIDAY METAL SIGN,4990,10306.15,694,2.102271428571429,A,Fast Moving
22729,ALARM CLOCK BAKELIKE ORANGE,2797,10300.44,500,3.761106719367589,A,Fast Moving
22488,NATURAL SLATE RECTANGLE CHALKBOARD,6453,10285.61,653,1.6465243902439022,A,Fast Moving
22508,DOORSTOP RETROSPOT HEART,2695,10283.5,577,3.77820205479452,A,Fast Moving
21121,SET/10 RED POLKADOT PARTY CANDLES,8541,10238.49,438,1.246568848758465,A,Fast Moving
22468,BABUSHKA LIGHTS STRING OF 10,1630,10229.64,335,6.662716417910448,A,Medium Moving
22274,FELTCRAFT DOLL EMILY,3675,10227.31,578,2.949862778730703,A,Fast Moving
22663,JUMBO BAG DOLLY GIRL DESIGN,5367,10206.78,526,2.007666034155598,A,Fast Moving
21210,SET OF 72 RETROSPOT PAPER  DOILIES,7259,10177.12,482,1.4581611570247934,A,Fast Moving
23170,REGENCY TEA PLATE ROSES ,6563,10170.99,328,1.657560975609756,A,Fast Moving
21524,DOOR MAT SPOTTY HOME SWEET HOME,1733,10121.69,256,7.219571984435798,A,Medium Moving
22367,CHILDRENS APRON SPACEBOY DESIGN,5455,10120.29,714,1.96115760111576,A,Fast Moving
22302,COFFEE MUG PEARS  DESIGN,4808,10043.41,352,2.508022598870056,A,Fast Moving
21624,VINTAGE UNION JACK DOORSTOP,1710,9987.98,350,5.927301136363636,A,Medium Moving
22791,T-LIGHT GLASS FLUTED ANTIQUE,8698,9985.63,332,1.2331531531531532,A,Fast Moving
20828,GLITTER BUTTERFLY CLIPS,4220,9951.0,499,2.530813953488372,A,Fast Moving
23208,LUNCH BAG VINTAGE LEAF DESIGN,6191,9950.35,597,1.6450331125827813,A,Fast Moving
23300,GARDENERS KNEELING PAD CUP OF TEA ,6285,9933.69,635,1.665467289719626,A,Fast Moving
21429,RED GINGHAM ROSE JEWELLERY BOX,5930,9907.5,764,1.713380281690141,A,Fast Moving
21670,BLUE SPOT CERAMIC DRAWER KNOB,8061,9894.93,580,1.2715897435897436,A,Fast Moving
22418,10 COLOUR SPACEBOY PEN,11892,9878.1,472,0.8598319327731092,A,Fast Moving
48111,DOOR MAT 3 SMILEY CATS,1773,9861.69,246,6.942073170731708,A,Medium Moving
84997C,CHILDRENS CUTLERY POLKADOT BLUE,2523,9827.25,211,4.119668246445499,A,Fast Moving
21833,CAMOUFLAGE LED TORCH,5931,9797.31,337,1.6845562130177514,A,Fast Moving
21982,PACK OF 12 SUKI TISSUES ,31340,9774.28,521,0.3159252336448598,A,Fast Moving
22620,4 TRADITIONAL SPINNING TOPS,7559,9763.68,654,1.34949177877429,A,Fast Moving
22834,HAND WARMER BABUSHKA DESIGN,6378,9747.83,479,1.9692525252525253,A,Fast Moving
23343,JUMBO BAG VINTAGE CHRISTMAS ,4905,9742.1,385,2.0784223918575067,A,Fast Moving
22900, SET 2 TEA TOWELS I LOVE LONDON ,3511,9726.85,331,2.9922318840579707,A,Fast Moving
48194,DOOR MAT HEARTS,1654,9715.06,281,7.282553191489361,A,Medium Moving
23076,ICE CREAM SUNDAE LIP GLOSS,7896,9638.16,248,1.2449193548387096,A,Fast Moving
21922,UNION STRIPE WITH FRINGE  HAMMOCK,1280,9624.04,330,7.90178247734139,A,Medium Moving
84997B,CHILDRENS CUTLERY RETROSPOT RED ,2492,9603.68,229,4.149827586206897,A,Fast Moving
22970,LONDON BUS COFFEE MUG,4213,9582.15,276,2.4917266187050355,A,Fast Moving
21257,VICTORIAN SEWING BOX MEDIUM,1267,9550.49,360,7.93016620498615,A,Medium Moving
21086,SET/6 RED SPOTTY PAPER CUPS,15834,9513.3,621,0.6506973058637084,A,Fast Moving
16014,SMALL CHINESE STYLE SCISSOR,29354,9512.68,92,0.3949999999999999,A,Fast Moving
22966,GINGERBREAD MAN COOKIE CUTTER,7946,9497.91,610,1.2597431781701445,A,Fast Moving
22795,SWEETHEART RECIPE BOOK STAND,1465,9465.55,402,6.690886699507389,A,Medium Moving
22968,ROSE COTTAGE KEEPSAKE BOX ,1036,9409.2,243,9.735185185185184,A,Medium Moving
21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",2061,9376.67,283,4.898194444444445,A,Fast Moving
21974,SET OF 36 PAISLEY FLOWER DOILIES,6652,9374.96,557,1.465035842293907,A,Fast Moving
20829,GLITTER HANGING BUTTERFLY STRING,4700,9350.39,404,2.1146135265700483,A,Fast Moving
21890,S/6 WOODEN SKITTLES IN COTTON BAG,3296,9347.16,411,3.0644019138755985,A,Fast Moving
48184,DOOR MAT ENGLISH ROSE ,1445,9343.43,291,7.1418556701030935,A,Medium Moving
84792,ENCHANTED BIRD COATHANGER 5 HOOK,2201,9326.33,437,4.621936218678816,A,Fast Moving
22064,PINK DOUGHNUT TRINKET POT ,6214,9302.1,479,1.6310975609756098,A,Fast Moving
22656,VINTAGE BLUE KITCHEN CABINET,45,9290.0,37,214.86486486486487,A,Slow Moving
85099B,RED RETROSPOT JUMBO BAG ,5333,9289.35,183,1.902717391304348,A,Fast Moving
22120,WELCOME  WOODEN BLOCK LETTERS,967,9289.2,316,9.864525316455694,A,Medium Moving
22740,POLKADOT PEN,11303,9276.83,180,0.8442222222222223,A,Fast Moving
23240,SET OF 4 KNICK KNACK TINS DOILY ,2286,9237.3,312,4.137421383647799,A,Fast Moving
22668,PINK BABY BUNTING,3290,9236.86,381,2.9567191601049867,A,Fast Moving
84880,WHITE WIRE EGG HOLDER,1668,9227.8,327,6.042553191489362,A,Medium Moving
84997D,PINK 3 PIECE POLKADOT CUTLERY SET,2558,9227.38,253,3.7668992248062017,A,Fast Moving
22840,ROUND CAKE TIN VINTAGE RED,1233,9211.63,367,7.911198910081743,A,Medium Moving
23171,REGENCY TEA PLATE GREEN ,5966,9184.9,270,1.6725830258302583,A,Fast Moving
22978,PANTRY ROLLING PIN,2406,9180.53,197,3.752284263959391,A,Fast Moving
21756,BATH BUILDING BLOCK WORD,1543,9164.78,519,5.987509578544062,A,Medium Moving
22694,WICKER STAR ,4428,9115.8,720,2.095890410958904,A,Fast Moving
22904,CALENDAR PAPER CUT DESIGN,3195,9110.29,398,2.9624875621890547,A,Fast Moving
85014A,BLACK/BLUE POLKADOT UMBRELLA,1622,9085.49,357,6.046834733893558,A,Medium Moving
82552,WASHROOM METAL SIGN,6746,9080.01,654,1.3575151515151516,A,Fast Moving
22380,TOY TIDY SPACEBOY  ,4654,9044.0,549,2.089255898366606,A,Fast Moving
22767,TRIPLE PHOTO FRAME CORNICE ,977,9035.63,279,9.864785714285714,A,Medium Moving
22300,COFFEE MUG DOG + BALL DESIGN,3923,9021.39,411,2.5226987951807227,A,Fast Moving
22198,LARGE POPCORN HOLDER ,5700,9006.2,411,1.6365384615384615,A,Fast Moving
23175,REGENCY MILK JUG PINK ,3062,8995.0,272,3.1948529411764706,A,Fast Moving
22179,SET 10 LIGHTS NIGHT OWL,1400,8990.8,300,6.696843853820598,A,Medium Moving
21745,GAOLERS KEYS DECORATIVE GARDEN ,2670,8980.54,460,3.744227467811159,A,Fast Moving
21735,TWO DOOR CURIO CABINET,765,8960.1,202,12.555940594059408,A,Medium Moving
22992,REVOLVER WOODEN RULER ,4914,8944.439999999999,285,1.9620819112627983,A,Fast Moving
22942,CHRISTMAS LIGHTS 10 SANTAS ,1181,8912.95,217,7.815668202764977,A,Medium Moving
22429,ENAMEL MEASURING JUG CREAM,2149,8867.29,526,4.252911153119093,A,Fast Moving
85232B,SET/3 RUSSIAN DOLL STACKING TINS,1866,8864.300000000001,301,4.90625,A,Fast Moving
47570B,TEA TIME TABLE CLOTH,928,8852.880000000001,188,10.535714285714286,A,Medium Moving
22131,FOOD CONTAINER SET 3 LOVE HEART ,4965,8846.17,496,1.973579766536965,A,Fast Moving
22089,PAPER BUNTING VINTAGE PAISLEY,3196,8842.150000000001,421,2.928325581395349,A,Fast Moving
82001S,VINYL RECORD FRAME SILVER,2550,8831.2,177,3.6587150837988816,A,Fast Moving
21892,TRADITIONAL WOODEN CATCH CUP GAME ,7273,8814.42,601,1.269983922829582,A,Fast Moving
22549,PICTURE DOMINOES,6222,8813.74,540,1.4769090909090907,A,Fast Moving
20970,PINK FLORAL FELTCRAFT SHOULDER BAG,2403,8796.77,504,3.757731755424064,A,Fast Moving
22144,CHRISTMAS CRAFT LITTLE FRIENDS,4289,8790.7,535,2.135970695970696,A,Fast Moving
22741,FUNKY DIVA PEN,10297,8672.109999999999,196,0.8526530612244898,A,Fast Moving
21035,SET/2 RED RETROSPOT TEA TOWELS ,3001,8670.71,292,3.202677966101694,A,Fast Moving
21558,SKULL LUNCH BOX WITH CUTLERY ,3630,8643.6,490,2.530040322580645,A,Fast Moving
21781,MA CAMPAGNE CUTLERY BOX,595,8609.25,314,14.866981132075471,A,Medium Moving
22381,TOY TIDY PINK POLKADOT,4378,8587.48,381,2.114639175257732,A,Fast Moving
84997B,RED 3 PIECE RETROSPOT CUTLERY SET,2362,8574.54,243,3.764634146341464,A,Fast Moving
23582,VINTAGE DOILY JUMBO BAG RED ,4434,8508.220000000001,234,2.066371308016877,A,Fast Moving
23581,JUMBO BAG PAISLEY PARK,4358,8498.04,302,2.059223300970874,A,Fast Moving
22333,RETROSPOT PARTY BAG + STICKER SET,5526,8497.18,348,1.6343181818181818,A,Fast Moving
20724,RED SPOTTY CHARLOTTE BAG,10648,8468.4,587,0.8389455782312926,A,Fast Moving
22947,WOODEN ADVENT CALENDAR RED,773,8459.95,162,12.489877300613497,A,Medium Moving
21985,PACK OF 12 HEARTS DESIGN TISSUES ,24766,8441.64,734,0.3116064257028112,A,Fast Moving
79000,MOROCCAN TEA GLASS,11309,8407.609999999999,333,0.8265465465465466,A,Fast Moving
22381,TOY TIDY PINK RETROSPOT  ,4279,8393.1,410,2.0798305084745765,A,Fast Moving
22725,ALARM CLOCK BAKELIKE CHOCOLATE,2266,8367.84,419,3.786193853427896,A,Fast Moving
23318,BOX OF 6 MINI VINTAGE CRACKERS,3645,8345.43,329,2.456955223880597,A,Fast Moving
22121,NOEL WOODEN BLOCK LETTERS ,1411,8343.19,386,5.965637755102041,A,Medium Moving
21385,IVORY HANGING DECORATION  HEART,10146,8324.58,505,0.8522413793103448,A,Fast Moving
79323LP,LIGHT PINK CHERRY LIGHTS,1420,8311.0,159,6.44748427672956,A,Medium Moving
22989,SET 2 PANTRY DESIGN TEA TOWELS,2693,8310.17,311,3.2294637223974765,A,Fast Moving
21539,RED RETROSPOT BUTTER DISH,1745,8297.550000000001,438,4.912076749435666,A,Medium Moving
51008,AFGHAN SLIPPER SOCK PAIR,2567,8251.15,72,3.3944444444444444,A,Fast Moving
35961,FOLKART ZINC HEART CHRISTMAS DEC,10651,8229.67,397,0.8445566502463054,A,Fast Moving
84839,SWEETHEART KEY CABINET,1478,8201.7,351,6.602727272727273,A,Medium Moving
84030E,ENGLISH ROSE HOT WATER BOTTLE,2018,8191.91,408,4.252208737864078,A,Fast Moving
23319,BOX OF 6 MINI 50'S CRACKERS,3520,8169.48,365,2.463619302949062,A,Fast Moving
21135,VICTORIAN  METAL POSTCARD SPRING,5773,8155.09,380,1.6795907928388747,A,Fast Moving
23322,LARGE WHITE HEART OF WICKER,2892,8137.500000000001,511,2.947562862669246,A,Fast Moving
22844,VINTAGE CREAM DOG FOOD CONTAINER,990,8122.35,357,8.51905027932961,A,Medium Moving
23082,SET 6 PAPER TABLE LANTERN HEARTS ,2260,8110.68,263,3.722639405204461,A,Fast Moving
21787,RAIN PONCHO RETROSPOT,10256,8096.48,232,0.8578991596638655,A,Fast Moving
22895,SET OF 2 TEA TOWELS APPLE AND PEARS,2752,8091.740000000001,354,3.107653631284916,A,Fast Moving
23078,ICE CREAM PEN LIP GLOSS ,6607,8077.31,213,1.2450704225352112,A,Fast Moving
22812,PACK 3 BOXES CHRISTMAS PANNETONE,4286,8066.599999999999,339,1.9967621776504296,A,Fast Moving
20974,12 PENCILS SMALL TUBE SKULL,12699,8049.150000000001,684,0.648314606741573,A,Fast Moving
21777,RECIPE BOX WITH METAL HEART,1057,8046.150000000001,312,7.908466453674121,A,Medium Moving
22357,KINGS CHOICE BISCUIT TIN,1873,8044.09,316,4.216677215189874,A,Fast Moving
21933,PINK VINTAGE PAISLEY PICNIC BAG,3782,8034.86,469,2.252731092436975,A,Fast Moving
22215,CAKE STAND WHITE TWO TIER LACE,1029,8007.3,319,8.148275862068965,A,Medium Moving
23256,CHILDRENS CUTLERY SPACEBOY ,1980,7966.08,316,4.1516875,A,Fast Moving
22751,FELTCRAFT PRINCESS OLIVIA DOLL,2195,7965.29,414,3.775167464114833,A,Fast Moving
21769,VINTAGE POST OFFICE CABINET,123,7954.87,48,77.62666666666667,A,Medium Moving
23080,RED METAL BOX TOP SECRET,998,7920.78,221,8.358977777777778,A,Medium Moving
22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,6547,7917.11,382,1.246205128205128,A,Fast Moving
21488,RED WHITE SCARF  HOT WATER BOTTLE,2157,7914.150000000001,301,3.897712418300654,A,Fast Moving
21935,SUKI  SHOULDER BAG,5021,7898.07,452,1.6318543046357616,A,Fast Moving
37370,RETRO COFFEE MUGS ASSORTED,6948,7897.5,344,1.2206267806267803,A,Fast Moving
84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,2188,7889.360000000001,227,3.765172413793104,A,Fast Moving
20750,RED/WHITE DOT MINI CASES,1109,7859.75,250,7.74601593625498,A,Medium Moving
