StockCode,Description,TotalQuantity,TotalRevenue,TotalOrders,AveragePrice
22366,DOORMAT AIRMAIL ,1943,11946.53,320,7.55490625
22553,PLASTERS IN TIN SKULLS,7363,11913.75,905,1.6473941368078175
21535,RED RETROSPOT SMALL MILK JUG,4943,11908.05,713,2.5351239669421486
DOT,DOTCOM POSTAGE,16,11906.36,16,744.1475
22846,BREAD BIN DINER STYLE RED ,771,11879.06,309,16.35275080906149
21888,BINGO SET,3219,11877.45,626,3.7844745222929936
15056P,EDWARDIAN PARASOL PINK,2436,11872.81,321,5.843975155279503
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,9592,11818.65,814,1.2947439024390244
84212,"ASSORTED FLOWER COLOUR ""LEIS""",24665,11759.77,258,0.6215830115830117
22584,PACK OF 6 PANNETONE GIFT BOXES,4793,11725.48,498,2.546170634920635
21955,DOORMAT UNION JACK GUNS AND ROSES,2078,11722.24,275,7.6985559566787005
79323W, WHITE CHERRY LIGHTS,1986,11697.3,215,6.38287037037037
20723,STRAWBERRY CHARLOTTE BAG,14542,11654.8,988,0.8501305220883534
23077,DOUGHNUT LIP GLOSS ,9642,11615.7,308,1.241818181818182
22654,DELUXE SEWING KIT ,2045,11611.27,440,5.995225225225226
23174,REGENCY SUGAR BOWL GREEN,2954,11567.24,268,4.126641791044777
21156,RETROSPOT CHILDRENS APRON,6437,11562.37,526,1.9600378787878785
22464,HANGING METAL HEART LANTERN,7388,11530.56,645,1.6208231707317071
22838,3 TIER CAKE TIN RED AND CREAM,844,11467.38,220,14.759272727272728
21668,RED STRIPE CERAMIC DRAWER KNOB,9391,11446.75,614,1.2771014492753625
22804,CANDLEHOLDER PINK HANGING HEART,4069,11400.75,521,2.9303207547169814
22192,BLUE DINER WALL CLOCK,1373,11358.78,511,8.46060546875
47567B,TEA TIME KITCHEN APRON,2128,11321.320000000002,320,5.889845679012346
21080,SET/20 RED SPOTTY PAPER NAPKINS ,15165,11310.21,781,0.8353797468354429
22207,FRYING PAN UNION FLAG,2858,11283.86,324,4.2833950617283945
22365,DOORMAT RESPECTABLE HOUSE,1863,11282.69,244,7.567049180327869
21080,SET/20 RED RETROSPOT PAPER NAPKINS ,14329,11229.27,890,0.839326710816777
22646,CERAMIC STRAWBERRY CAKE MONEY BANK,8514,11187.26,697,1.4202824858757062
22082,RIBBON REEL STRIPES DESIGN ,6878,11166.78,819,1.6613126491646777
20969,RED FLORAL FELTCRAFT SHOULDER BAG,3090,11155.41,518,3.7783044315992296
22623,BOX OF VINTAGE JIGSAW BLOCKS ,2195,11129.42,500,5.319840637450199
22750,FELTCRAFT PRINCESS LOLA DOLL,3039,11094.51,597,3.7577242524916943
21906,PHARMACIE FIRST AID TIN,1642,11093.9,311,6.721629392971246
22088,PAPER BUNTING COLOURED LACE,4038,11086.9,478,2.904020618556701
21485,RED SPOT HEART HOT WATER BOTTLE,2362,11031.1,410,4.884375
21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,9171,11022.43,563,1.2676014109347442
84987,SET OF 36 TEATIME PAPER DOILIES,7832,11012.88,642,1.4528018575851394
22444,GROW YOUR OWN PLANT IN A CAN ,8960,10976.56,328,1.244224924012158
22151,PLACE SETTING WHITE HEART,27085,10910.31,645,0.4238345864661653
47599A,PINK PARTY BAGS,5878,10841.48,325,2.0658358662613985
22301,COFFEE MUG CAT + BIRD DESIGN,4733,10831.29,466,2.5180982905982905
22631,CIRCUS PARADE LUNCH BOX ,5871,10791.83,468,1.940675105485232
72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,5681,10779.64,426,2.0678060046189377
21671,RED SPOT CERAMIC DRAWER KNOB,8931,10762.47,568,1.2632224168126094
84988,SET OF 72 PINK HEART PAPER DOILIES,7595,10729.4,618,1.457540192926045
35400,WOODEN BOX ADVENT CALENDAR ,1239,10710.1,331,8.884477611940298
47591D,PINK FAIRY CAKE CHILDRENS APRON,5839,10704.21,682,1.9555732946298985
22667,RECIPE BOX RETROSPOT ,3841,10702.15,645,2.9243119266055047
21260,FIRST AID TIN,3370,10675.6,442,3.239438202247191
21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,2749,10667.05,363,4.186565934065935
22950,36 DOILIES VINTAGE CHRISTMAS,7744,10590.4,299,1.44009900990099
22649,STRAWBERRY FAIRY CAKE TEAPOT,2203,10577.95,410,4.91810551558753
21937,STRAWBERRY   PICNIC BAG,3801,10572.95,499,2.929324055666004
22616,PACK OF 12 LONDON TISSUES ,37084,10519.36,633,0.3112962962962963
22417,PACK OF 60 SPACEBOY CAKE CASES,20867,10465.49,911,0.5471995708154507
22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,2258,10432.08,286,4.924930555555556
21210,SET OF 72 RETRO SPOT PAPER  DOILIES,7488,10423.2,449,1.4415555555555557
21844,RED RETROSPOT MUG,3787,10415.65,297,2.9018394648829435
22988,SOLDIERS EGG CUP ,9033,10415.22,349,1.2571104815864025
21172,PARTY METAL SIGN ,7444,10392.72,804,1.459853658536585
22637,PIGGY BANK RETROSPOT ,4278,10377.02,496,2.5312072434607646
21868,POTTING SHED TEA MUG,8770,10353.86,719,1.2691862068965516
48185,DOOR MAT FAIRY CAKE,1640,10347.72,316,7.063793103448275
23209,LUNCH BAG VINTAGE DOILY ,6438,10347.66,538,1.6497814207650272
21326,AGED GLASS SILVER T-LIGHT HOLDER,17004,10338.6,532,0.6413443830570903
22580,ADVENT CALENDAR GINGHAM SACK,1785,10338.23,388,6.002442159383034
23209,LUNCH BAG DOILEY PATTERN ,6477,10323.05,464,1.642291220556745
22109,FULL ENGLISH BREAKFAST PLATE,2872,10321.92,389,3.754683544303797
22768,FAMILY PHOTO FRAME CORNICE,1114,10310.19,320,9.90233644859813
21907,I'M ON HOLIDAY METAL SIGN,4990,10306.15,694,2.102271428571429
22729,ALARM CLOCK BAKELIKE ORANGE,2797,10300.44,500,3.761106719367589
22488,NATURAL SLATE RECTANGLE CHALKBOARD,6453,10285.61,653,1.6465243902439022
22508,DOORSTOP RETROSPOT HEART,2695,10283.5,577,3.77820205479452
21121,SET/10 RED POLKADOT PARTY CANDLES,8541,10238.49,438,1.246568848758465
22468,BABUSHKA LIGHTS STRING OF 10,1630,10229.64,335,6.662716417910448
22274,FELTCRAFT DOLL EMILY,3675,10227.31,578,2.949862778730703
22663,JUMBO BAG DOLLY GIRL DESIGN,5367,10206.78,526,2.007666034155598
21210,SET OF 72 RETROSPOT PAPER  DOILIES,7259,10177.12,482,1.4581611570247934
23170,REGENCY TEA PLATE ROSES ,6563,10170.99,328,1.657560975609756
21524,DOOR MAT SPOTTY HOME SWEET HOME,1733,10121.69,256,7.219571984435798
22367,CHILDRENS APRON SPACEBOY DESIGN,5455,10120.29,714,1.96115760111576
22302,COFFEE MUG PEARS  DESIGN,4808,10043.41,352,2.508022598870056
21624,VINTAGE UNION JACK DOORSTOP,1710,9987.98,350,5.927301136363636
22791,T-LIGHT GLASS FLUTED ANTIQUE,8698,9985.63,332,1.2331531531531532
20828,GLITTER BUTTERFLY CLIPS,4220,9951.0,499,2.530813953488372
23208,LUNCH BAG VINTAGE LEAF DESIGN,6191,9950.35,597,1.6450331125827813
23300,GARDENERS KNEELING PAD CUP OF TEA ,6285,9933.69,635,1.665467289719626
21429,RED GINGHAM ROSE JEWELLERY BOX,5930,9907.5,764,1.713380281690141
21670,BLUE SPOT CERAMIC DRAWER KNOB,8061,9894.93,580,1.2715897435897436
22418,10 COLOUR SPACEBOY PEN,11892,9878.1,472,0.8598319327731092
48111,DOOR MAT 3 SMILEY CATS,1773,9861.69,246,6.942073170731708
84997C,CHILDRENS CUTLERY POLKADOT BLUE,2523,9827.25,211,4.119668246445499
21833,CAMOUFLAGE LED TORCH,5931,9797.31,337,1.6845562130177514
21982,PACK OF 12 SUKI TISSUES ,31340,9774.28,521,0.3159252336448598
22620,4 TRADITIONAL SPINNING TOPS,7559,9763.68,654,1.34949177877429
22834,HAND WARMER BABUSHKA DESIGN,6378,9747.83,479,1.9692525252525253
23343,JUMBO BAG VINTAGE CHRISTMAS ,4905,9742.1,385,2.0784223918575067
22900, SET 2 TEA TOWELS I LOVE LONDON ,3511,9726.85,331,2.9922318840579707
48194,DOOR MAT HEARTS,1654,9715.06,281,7.282553191489361
23076,ICE CREAM SUNDAE LIP GLOSS,7896,9638.16,248,1.2449193548387096
21922,UNION STRIPE WITH FRINGE  HAMMOCK,1280,9624.04,330,7.90178247734139
84997B,CHILDRENS CUTLERY RETROSPOT RED ,2492,9603.68,229,4.149827586206897
22970,LONDON BUS COFFEE MUG,4213,9582.15,276,2.4917266187050355
21257,VICTORIAN SEWING BOX MEDIUM,1267,9550.49,360,7.93016620498615
21086,SET/6 RED SPOTTY PAPER CUPS,15834,9513.3,621,0.6506973058637084
16014,SMALL CHINESE STYLE SCISSOR,29354,9512.68,92,0.3949999999999999
22966,GINGERBREAD MAN COOKIE CUTTER,7946,9497.91,610,1.2597431781701445
22795,SWEETHEART RECIPE BOOK STAND,1465,9465.55,402,6.690886699507389
22968,ROSE COTTAGE KEEPSAKE BOX ,1036,9409.2,243,9.735185185185184
21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",2061,9376.67,283,4.898194444444445
21974,SET OF 36 PAISLEY FLOWER DOILIES,6652,9374.96,557,1.465035842293907
20829,GLITTER HANGING BUTTERFLY STRING,4700,9350.39,404,2.1146135265700483
21890,S/6 WOODEN SKITTLES IN COTTON BAG,3296,9347.16,411,3.0644019138755985
48184,DOOR MAT ENGLISH ROSE ,1445,9343.43,291,7.1418556701030935
84792,ENCHANTED BIRD COATHANGER 5 HOOK,2201,9326.33,437,4.621936218678816
22064,PINK DOUGHNUT TRINKET POT ,6214,9302.1,479,1.6310975609756098
22656,VINTAGE BLUE KITCHEN CABINET,45,9290.0,37,214.86486486486487
85099B,RED RETROSPOT JUMBO BAG ,5333,9289.35,183,1.902717391304348
22120,WELCOME  WOODEN BLOCK LETTERS,967,9289.2,316,9.864525316455694
22740,POLKADOT PEN,11303,9276.83,180,0.8442222222222223
23240,SET OF 4 KNICK KNACK TINS DOILY ,2286,9237.3,312,4.137421383647799
22668,PINK BABY BUNTING,3290,9236.86,381,2.9567191601049867
84880,WHITE WIRE EGG HOLDER,1668,9227.8,327,6.042553191489362
84997D,PINK 3 PIECE POLKADOT CUTLERY SET,2558,9227.38,253,3.7668992248062017
22840,ROUND CAKE TIN VINTAGE RED,1233,9211.63,367,7.911198910081743
23171,REGENCY TEA PLATE GREEN ,5966,9184.9,270,1.6725830258302583
22978,PANTRY ROLLING PIN,2406,9180.53,197,3.752284263959391
21756,BATH BUILDING BLOCK WORD,1543,9164.78,519,5.987509578544062
22694,WICKER STAR ,4428,9115.8,720,2.095890410958904
22904,CALENDAR PAPER CUT DESIGN,3195,9110.29,398,2.9624875621890547
85014A,BLACK/BLUE POLKADOT UMBRELLA,1622,9085.49,357,6.046834733893558
82552,WASHROOM METAL SIGN,6746,9080.01,654,1.3575151515151516
22380,TOY TIDY SPACEBOY  ,4654,9044.0,549,2.089255898366606
22767,TRIPLE PHOTO FRAME CORNICE ,977,9035.63,279,9.864785714285714
22300,COFFEE MUG DOG + BALL DESIGN,3923,9021.39,411,2.5226987951807227
22198,LARGE POPCORN HOLDER ,5700,9006.2,411,1.6365384615384615
23175,REGENCY MILK JUG PINK ,3062,8995.0,272,3.1948529411764706
22179,SET 10 LIGHTS NIGHT OWL,1400,8990.8,300,6.696843853820598
21745,GAOLERS KEYS DECORATIVE GARDEN ,2670,8980.54,460,3.744227467811159
21735,TWO DOOR CURIO CABINET,765,8960.1,202,12.555940594059408
22992,REVOLVER WOODEN RULER ,4914,8944.439999999999,285,1.9620819112627983
22942,CHRISTMAS LIGHTS 10 SANTAS ,1181,8912.95,217,7.815668202764977
22429,ENAMEL MEASURING JUG CREAM,2149,8867.29,526,4.252911153119093
85232B,SET/3 RUSSIAN DOLL STACKING TINS,1866,8864.300000000001,301,4.90625
47570B,TEA TIME TABLE CLOTH,928,8852.880000000001,188,10.535714285714286
22131,FOOD CONTAINER SET 3 LOVE HEART ,4965,8846.17,496,1.973579766536965
22089,PAPER BUNTING VINTAGE PAISLEY,3196,8842.150000000001,421,2.928325581395349
82001S,VINYL RECORD FRAME SILVER,2550,8831.2,177,3.6587150837988816
21892,TRADITIONAL WOODEN CATCH CUP GAME ,7273,8814.42,601,1.269983922829582
22549,PICTURE DOMINOES,6222,8813.74,540,1.4769090909090907
20970,PINK FLORAL FELTCRAFT SHOULDER BAG,2403,8796.77,504,3.757731755424064
22144,CHRISTMAS CRAFT LITTLE FRIENDS,4289,8790.7,535,2.135970695970696
22741,FUNKY DIVA PEN,10297,8672.109999999999,196,0.8526530612244898
21035,SET/2 RED RETROSPOT TEA TOWELS ,3001,8670.71,292,3.202677966101694
21558,SKULL LUNCH BOX WITH CUTLERY ,3630,8643.6,490,2.530040322580645
21781,MA CAMPAGNE CUTLERY BOX,595,8609.25,314,14.866981132075471
22381,TOY TIDY PINK POLKADOT,4378,8587.48,381,2.114639175257732
84997B,RED 3 PIECE RETROSPOT CUTLERY SET,2362,8574.54,243,3.764634146341464
23582,VINTAGE DOILY JUMBO BAG RED ,4434,8508.220000000001,234,2.066371308016877
23581,JUMBO BAG PAISLEY PARK,4358,8498.04,302,2.059223300970874
22333,RETROSPOT PARTY BAG + STICKER SET,5526,8497.18,348,1.6343181818181818
20724,RED SPOTTY CHARLOTTE BAG,10648,8468.4,587,0.8389455782312926
22947,WOODEN ADVENT CALENDAR RED,773,8459.95,162,12.489877300613497
21985,PACK OF 12 HEARTS DESIGN TISSUES ,24766,8441.64,734,0.3116064257028112
79000,MOROCCAN TEA GLASS,11309,8407.609999999999,333,0.8265465465465466
22381,TOY TIDY PINK RETROSPOT  ,4279,8393.1,410,2.0798305084745765
22725,ALARM CLOCK BAKELIKE CHOCOLATE,2266,8367.84,419,3.786193853427896
23318,BOX OF 6 MINI VINTAGE CRACKERS,3645,8345.43,329,2.456955223880597
22121,NOEL WOODEN BLOCK LETTERS ,1411,8343.19,386,5.965637755102041
21385,IVORY HANGING DECORATION  HEART,10146,8324.58,505,0.8522413793103448
79323LP,LIGHT PINK CHERRY LIGHTS,1420,8311.0,159,6.44748427672956
22989,SET 2 PANTRY DESIGN TEA TOWELS,2693,8310.17,311,3.2294637223974765
21539,RED RETROSPOT BUTTER DISH,1745,8297.550000000001,438,4.912076749435666
51008,AFGHAN SLIPPER SOCK PAIR,2567,8251.15,72,3.3944444444444444
35961,FOLKART ZINC HEART CHRISTMAS DEC,10651,8229.67,397,0.8445566502463054
84839,SWEETHEART KEY CABINET,1478,8201.7,351,6.602727272727273
84030E,ENGLISH ROSE HOT WATER BOTTLE,2018,8191.91,408,4.252208737864078
23319,BOX OF 6 MINI 50'S CRACKERS,3520,8169.48,365,2.463619302949062
21135,VICTORIAN  METAL POSTCARD SPRING,5773,8155.09,380,1.6795907928388747
23322,LARGE WHITE HEART OF WICKER,2892,8137.500000000001,511,2.947562862669246
22844,VINTAGE CREAM DOG FOOD CONTAINER,990,8122.35,357,8.51905027932961
23082,SET 6 PAPER TABLE LANTERN HEARTS ,2260,8110.68,263,3.722639405204461
21787,RAIN PONCHO RETROSPOT,10256,8096.48,232,0.8578991596638655
22895,SET OF 2 TEA TOWELS APPLE AND PEARS,2752,8091.740000000001,354,3.107653631284916
23078,ICE CREAM PEN LIP GLOSS ,6607,8077.31,213,1.2450704225352112
22812,PACK 3 BOXES CHRISTMAS PANNETONE,4286,8066.599999999999,339,1.9967621776504296
20974,12 PENCILS SMALL TUBE SKULL,12699,8049.150000000001,684,0.648314606741573
21777,RECIPE BOX WITH METAL HEART,1057,8046.150000000001,312,7.908466453674121
22357,KINGS CHOICE BISCUIT TIN,1873,8044.09,316,4.216677215189874
21933,PINK VINTAGE PAISLEY PICNIC BAG,3782,8034.86,469,2.252731092436975
22215,CAKE STAND WHITE TWO TIER LACE,1029,8007.3,319,8.148275862068965
23256,CHILDRENS CUTLERY SPACEBOY ,1980,7966.08,316,4.1516875
22751,FELTCRAFT PRINCESS OLIVIA DOLL,2195,7965.29,414,3.775167464114833
21769,VINTAGE POST OFFICE CABINET,123,7954.87,48,77.62666666666667
23080,RED METAL BOX TOP SECRET,998,7920.78,221,8.358977777777778
22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,6547,7917.11,382,1.246205128205128
21488,RED WHITE SCARF  HOT WATER BOTTLE,2157,7914.150000000001,301,3.897712418300654
21935,SUKI  SHOULDER BAG,5021,7898.07,452,1.6318543046357616
37370,RETRO COFFEE MUGS ASSORTED,6948,7897.5,344,1.2206267806267803
84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,2188,7889.360000000001,227,3.765172413793104
20750,RED/WHITE DOT MINI CASES,1109,7859.75,250,7.74601593625498
21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,4893,7845.81,376,1.6850387596899226
48188,DOOR MAT WELCOME PUPPIES,1414,7835.1,229,7.0560262008733625
21121,SET/10 RED SPOTTY PARTY CANDLES,6495,7826.91,350,1.2457062146892657
21122,SET/10 PINK POLKADOT PARTY CANDLES,6464,7807.610000000001,376,1.2506788511749347
21716,BOYS VINTAGE TIN SEASIDE BUCKET,3336,7744.58,306,2.521132686084142
22078,RIBBON REEL LACE DESIGN ,3801,7739.6,385,2.0942602040816327
21186,WHITE DOVE HONEYCOMB PAPER GARLAND,5017,7729.05,274,1.622142857142857
20718,RED SPOTTY SHOPPER BAG,6659,7711.95,397,1.2361904761904765
22079,RIBBON REEL HEARTS DESIGN ,4736,7670.64,542,1.6680291970802918
21533,RETROSPOT LARGE MILK JUG,1595,7592.85,393,4.887974683544304
21658,GLASS  BEURRE DISH,2007,7590.450000000001,345,3.9128409090909098
23439,HAND WARMER RED LOVE HEART,3721,7574.1,371,2.0941709844559586
21715,GIRLS VINTAGE TIN SEASIDE BUCKET,3229,7566.87,317,2.5183177570093456
21533,RETRO SPOT LARGE MILK JUG,1600,7561.6,452,4.8888646288209605
21098,CHRISTMAS TOILET ROLL,6431,7534.29,412,1.2651981351981352
21874,GIN AND TONIC MUG,6122,7509.76,455,1.2770549450549449
23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,2063,7495.29,281,3.7212280701754383
22796,PHOTO FRAME 3 CLASSIC HANGING,771,7484.4,293,9.90084745762712
21875,KINGS CHOICE MUG,6681,7450.17,326,1.2792987804878049
22327,ROUND SNACK BOXES SET OF 4 SKULLS,2628,7440.6,464,2.938284518828452
85049E,SCANDINAVIAN REDS RIBBONS,5933,7427.48,681,1.2699570815450645
85067,CREAM SWEETHEART WALL CABINET,472,7417.259999999999,154,18.510129032258064
21523,DOOR MAT FANCY FONT HOME SWEET HOME,1117,7415.39,193,7.22419689119171
22212,FOUR HOOK  WHITE LOVEBIRDS,3709,7412.31,608,2.1001777059773827
22329,ROUND CONTAINER SET OF 5 RETROSPOT,4755,7408.75,418,1.6357482185273158
82551,LAUNDRY 15C METAL SIGN,5350,7401.59,550,1.378086642599278
22466,FAIRY TALE COTTAGE NIGHTLIGHT,4208,7389.599999999999,227,1.92719298245614
21155,RED RETROSPOT PEG BAG,3244,7382.05,431,2.4446788990825685
72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,1835,7364.91,238,4.211659751037344
22195,LARGE HEART MEASURING SPOONS,4519,7357.47,515,1.682851711026616
21737,SET 3 WICKER LOG BASKETS,397,7320.15,163,19.72914110429448
22275,WEEKEND BAG VINTAGE ROSE PAISLEY,902,7315.950000000001,280,8.365789473684211
21932,SCANDINAVIAN PAISLEY PICNIC BAG,3517,7260.76,494,2.2228915662650603
21035,SET/2 RED SPOTTY TEA TOWELS ,2533,7225.150000000001,327,2.943939393939394
22748,POPPY'S PLAYHOUSE KITCHEN,3498,7192.01,616,2.1130191693290734
21531,RED RETROSPOT SUGAR JAM BOWL,3026,7179.0,471,2.516981132075472
22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,2535,7172.81,507,2.9550097847358123
85049A,TRADITIONAL CHRISTMAS RIBBONS,5802,7171.83,562,1.269391304347826
22689,DOORMAT MERRY CHRISTMAS RED ,1004,7171.64,211,8.246132075471698
22890,NOVELTY BISCUITS CAKE STAND 3 TIER,767,7164.469999999999,230,9.904848484848484
21527,RETRO SPOT TRADITIONAL TEAPOT ,960,7149.0,221,7.8154708520179375
21411,GINGHAM HEART  DOORSTOP RED,1943,7146.39,507,4.09412109375
23240,SET OF 4 KNICK KNACK TINS DOILEY ,1802,7132.7,172,4.124857142857143
21870,I CAN ONLY PLEASE ONE PERSON MUG,5925,7124.67,539,1.237753222836096
23238,SET OF 4 KNICK KNACK TINS LONDON ,1775,7116.65,233,4.133122362869199
21976,PACK OF 60 MUSHROOM CAKE CASES,14053,7073.63,713,0.5469834710743802
22809,SET OF 6 T-LIGHTS SANTA,2452,7053.760000000001,327,3.035090909090909
22628,PICNIC BOXES SET OF 3 RETROSPOT ,1515,7051.25,250,4.927689243027889
21463,MIRRORED DISCO BALL ,1320,7051.150000000001,280,5.789642857142858
20685,DOORMAT RED SPOT,1035,7050.21,187,7.329893048128342
23007, SPACEBOY BABY GIFT SET,449,7048.549999999999,142,16.513380281690143
72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,3646,7035.59,352,2.072865168539326
22219,LOVEBIRD HANGING DECORATION WHITE ,8375,7009.55,726,0.8538286479250334
84692,BOX OF 24 COCKTAIL PARASOLS,17299,6964.39,721,0.4236043360433604
22371,AIRLINE BAG VINTAGE TOKYO 78,1522,6962.48,505,4.801597633136095
21497,FANCY FONTS BIRTHDAY WRAP,17450,6957.0,483,0.4176811594202898
23215,JINGLE BELL HEART ANTIQUE SILVER,3544,6955.8,197,2.14015
22784,LANTERN CREAM GAZEBO ,1474,6932.82,323,4.955810397553517
48173C,DOOR MAT BLACK FLOCK ,1220,6922.9,170,6.999588235294118
21114,LAVENDER SCENTED FABRIC HEART,5591,6920.43,460,1.267430997876858
23320,GIANT 50'S CHRISTMAS CRACKER,2628,6907.52,310,2.658634920634921
85064,CREAM SWEETHEART LETTER RACK,1538,6897.62,239,5.396820083682009
22489,PACK OF 12 TRADITIONAL CRAYONS,17090,6889.77,609,0.4249434571890145
22283,6 EGG HOUSE PAINTED WOOD,923,6881.6900000000005,297,7.942390572390572
21984,PACK OF 12 PINK PAISLEY TISSUES ,25150,6880.0,350,0.3185434173669468
85220,SMALL FAIRY CAKE FRIDGE MAGNETS,12236,6875.0,5,1.3
22550,HOLIDAY FUN LUDO,1921,6869.0,346,3.789538904899136
21981,PACK OF 12 WOODLAND TISSUES ,25859,6855.19,386,0.3123425692695214
22745,POPPY'S PLAYHOUSE BEDROOM ,3330,6820.150000000001,556,2.106820603907638
22991,GIRAFFE WOODEN RULER,3708,6816.84,234,2.0506694560669456
22356,CHARLOTTE BAG PINK POLKADOT,8455,6812.09,600,0.8589655172413794
21122,SET/10 PINK SPOTTY PARTY CANDLES,5636,6807.88,363,1.2458695652173917
23321,SMALL WHITE HEART OF WICKER,4262,6798.1,582,1.6436241610738254
84997A,GREEN 3 PIECE MINI DOTS CUTLERY SET,1886,6762.54,226,3.730964912280702
22243,5 HOOK HANGER RED MAGIC TOADSTOOL,4471,6757.95,181,1.6327956989247312
22563,HAPPY STENCIL CRAFT,5857,6756.4,481,1.2477235772357724
21115,ROSE CARAVAN DOORSTOP,1161,6753.91,356,6.418603351955308
23493,VINTAGE DOILY TRAVEL SEWING KIT,3516,6736.2,349,1.9483240223463687
22813,PACK 3 BOXES BIRD PANNETONE ,3613,6735.95,276,1.9781138790035588
23083,SET 6 PAPER TABLE LANTERN STARS ,1859,6735.88,209,3.761132075471698
85065,CREAM SWEETHEART TRAYS,582,6734.5,232,12.508620689655173
22055,MINI CAKE STAND  HANGING STRAWBERY,4491,6731.23,476,1.5796192384769536
22592,CARDHOLDER HOLLY WREATH METAL,1814,6730.6,251,3.8062450592885377
22938,CUPCAKE LACE PAPER SET 6,3631,6722.629999999999,251,1.9313438735177864
82580,BATHROOM METAL SIGN,12594,6683.860000000001,927,0.5543829787234043
23297,SET 40 HEART SHAPE PETIT FOUR CASES,4260,6677.0,140,1.6359154929577464
22465,HANGING METAL STAR LANTERN,4325,6656.83,386,1.5987719298245613
22085,PAPER CHAIN KIT SKULLS ,2482,6651.900000000001,192,2.923834196891192
20718,RED RETROSPOT SHOPPER BAG,5596,6647.31,469,1.2611016949152545
10002,INFLATABLE POLITICAL GLOBE ,8479,6638.27,297,0.8409602649006622
22626,BLACK KITCHEN SCALES,802,6619.43,305,8.484852459016393
22779,WOODEN OWLS LIGHT GARLAND ,1730,6610.1,191,4.198247422680413
22618,COOKING SET RETROSPOT,696,6609.839999999999,224,9.865644444444444
11001,ASSTD DESIGN RACING CAR PEN,4273,6608.81,178,1.7286338797814207
85014D,PINK/BROWN DOTS RUFFLED UMBRELLA,1912,6607.6,86,5.823837209302326
21216,"SET 3 RED SPOT TIN TEA,COFFEE,SUGAR",1426,6605.1,239,4.891908713692946
84997A,CHILDRENS CUTLERY POLKADOT GREEN ,1688,6599.06,166,4.1891566265060245
21903,MAN FLU METAL SIGN,3342,6574.380000000001,346,2.154132947976879
22567,20 DOLLY PEGS RETROSPOT,5385,6568.75,431,1.2773563218390804
22839,3 TIER CAKE TIN GREEN AND CREAM,476,6558.56,184,14.906864864864865
22588,CARD HOLDER GINGHAM HEART,2541,6539.27,398,2.680222772277228
20685,RED SPOTTY COIR DOORMAT,1097,6538.75,164,6.542987804878049
23008,DOLLY GIRL BABY GIFT SET,419,6534.049999999999,120,16.416666666666668
16156S,WRAP PINK FAIRY CAKES ,16586,6527.12,417,0.4152997601918465
23254,CHILDRENS CUTLERY DOLLY GIRL ,1621,6525.55,268,4.142592592592592
22349,DOG BOWL CHASING BALL DESIGN,1688,6515.62,200,3.750049504950495
22907,PACK OF 20 NAPKINS PANTRY DESIGN,8141,6497.87,675,0.84810888252149
